"gene_id","symbol","has_symbol","approved_symbol","has_entrez","chr","start","end","strand","width","gene_biotype","in_ensembl","retired","pass_biotype","is_coding","complete_orf","multi_exon","n_tx","max_exons","has_ccds","min_tsl","has_appris_principal","has_gencode_basic","overlaps_full","nested_in_full","overlaps_keep","nested_in_keep","confidence_tier","keep","keep_no_nested","keep_high_medium","keep_high_medium_no_nested","keep_high","keep_high_no_nested"
"ENSG00000165309","ARMC3",TRUE,TRUE,TRUE,"chr10",22928024,23038523,"+",110500,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,13,19,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165312","OTUD1",TRUE,TRUE,TRUE,"chr10",23439458,23442390,"+",2933,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165322","ARHGAP12",TRUE,TRUE,TRUE,"chr10",31805404,31928876,"-",123473,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,20,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165323","FAT3",TRUE,TRUE,TRUE,"chr11",92352096,92896470,"+",544375,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,27,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165325","DEUP1",TRUE,TRUE,TRUE,"chr11",93329971,93438487,"+",108517,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,14,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165338","HECTD2",TRUE,TRUE,TRUE,"chr10",91410285,91514829,"+",104545,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,22,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165349","SLC7A3",TRUE,TRUE,TRUE,"chrX",70925582,70931125,"-",5544,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,12,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165355","FBXO33",TRUE,TRUE,TRUE,"chr14",39397669,39432500,"-",34832,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,4,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165359","INTS6L",TRUE,TRUE,TRUE,"chrX",135520659,135582510,"+",61852,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,17,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165370","GPR101",TRUE,TRUE,TRUE,"chrX",137030148,137031674,"-",1527,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165376","CLDN2",TRUE,TRUE,TRUE,"chrX",106900164,106930861,"+",30698,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000165379","LRFN5",TRUE,TRUE,TRUE,"chr14",41607570,41904549,"+",296980,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,7,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165383","LRRC18",TRUE,TRUE,TRUE,"chr10",48909483,48935190,"-",25708,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,3,TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000165389","SPTSSA",TRUE,TRUE,TRUE,"chr14",34432789,34462356,"-",29568,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000165392","WRN",TRUE,TRUE,TRUE,"chr8",31033801,31173769,"+",139969,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,35,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165406","MARCHF8",TRUE,TRUE,TRUE,"chr10",45454585,45594906,"-",140322,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,8,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165409","TSHR",TRUE,TRUE,TRUE,"chr14",80954989,81146302,"+",191314,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,11,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165410","CFL2",TRUE,TRUE,TRUE,"chr14",34706769,34714823,"-",8055,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,4,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165416","SUGT1",TRUE,TRUE,TRUE,"chr13",52652709,52700909,"+",48201,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,14,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165417","GTF2A1",TRUE,TRUE,TRUE,"chr14",81175452,81221377,"-",45926,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,10,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165424","ZCCHC24",TRUE,TRUE,TRUE,"chr10",79382325,79445627,"-",63303,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,4,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165434","PGM2L1",TRUE,TRUE,TRUE,"chr11",74330318,74398473,"-",68156,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,14,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165443","PHYHIPL",TRUE,TRUE,TRUE,"chr10",59176590,59247774,"+",71185,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,6,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165449","SLC16A9",TRUE,TRUE,TRUE,"chr10",59650761,59736002,"-",85242,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,6,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165457","FOLR2",TRUE,TRUE,TRUE,"chr11",72216601,72221950,"+",5350,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,8,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165458","INPPL1",TRUE,TRUE,TRUE,"chr11",72223701,72239105,"+",15405,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16,30,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165462","PHOX2A",TRUE,TRUE,TRUE,"chr11",72239077,72245664,"-",6588,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,3,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165471","MBL2",TRUE,TRUE,TRUE,"chr10",52765380,52771700,"-",6321,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,4,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165474","GJB2",TRUE,TRUE,TRUE,"chr13",20187470,20192898,"-",5429,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,2,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165475","CRYL1",TRUE,TRUE,TRUE,"chr13",20403667,20525857,"-",122191,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,9,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165476","REEP3",TRUE,TRUE,TRUE,"chr10",63521363,63625123,"+",103761,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,8,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165478","HEPACAM",TRUE,TRUE,TRUE,"chr11",124919193,124936412,"-",17220,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,7,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165480","SKA3",TRUE,TRUE,TRUE,"chr13",21153595,21176602,"-",23008,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,9,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165487","MICU2",TRUE,TRUE,TRUE,"chr13",21492691,21604214,"-",111524,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,12,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165490","DDIAS",TRUE,TRUE,TRUE,"chr11",82899975,82958277,"+",58303,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,8,TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000165494","PCF11",TRUE,TRUE,TRUE,"chr11",83156988,83187451,"+",30464,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,16,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165495","PKNOX2",TRUE,TRUE,TRUE,"chr11",125164687,125433389,"+",268703,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,14,13,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165496","RPL10L",TRUE,TRUE,TRUE,"chr14",46651010,46651821,"-",812,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165501","LRR1",TRUE,TRUE,TRUE,"chr14",49598697,49614672,"+",15976,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,6,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165502","RPL36AL",TRUE,TRUE,TRUE,"chr14",49618519,49620685,"-",2167,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165506","DNAAF2",TRUE,TRUE,TRUE,"chr14",49625174,49635230,"-",10057,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,3,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165507","DEPP1",TRUE,TRUE,TRUE,"chr10",44970981,44978810,"-",7830,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,TRUE,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000165509","MAGEC3",TRUE,TRUE,TRUE,"chrX",141838316,141897832,"+",59517,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,8,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165511","ZNF22-AS1",TRUE,TRUE,TRUE,"chr10",44997698,45001022,"-",3325,"lncRNA",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,2,FALSE,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165512","ZNF22",TRUE,TRUE,TRUE,"chr10",45000475,45005326,"+",4852,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165516","KLHDC2",TRUE,TRUE,TRUE,"chr14",49767608,49786385,"+",18778,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,13,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165521","EML5",TRUE,TRUE,TRUE,"chr14",88612431,88792752,"-",180322,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,44,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165525","NEMF",TRUE,TRUE,TRUE,"chr14",49782083,49853203,"-",71121,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,15,33,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165526","RPUSD4",TRUE,TRUE,TRUE,"chr11",126202094,126211692,"-",9599,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,7,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165527","ARF6",TRUE,TRUE,TRUE,"chr14",49893092,49897054,"+",3963,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165533","TTC8",TRUE,TRUE,TRUE,"chr14",88824153,88881078,"+",56926,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,17,16,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165548","TMEM63C",TRUE,TRUE,TRUE,"chr14",77116568,77259495,"+",142928,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,24,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165553","NGB",TRUE,TRUE,TRUE,"chr14",77265483,77271312,"-",5830,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,4,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165555","NOXRED1",TRUE,TRUE,TRUE,"chr14",77394021,77423517,"-",29497,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,6,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165556","CDX2",TRUE,TRUE,TRUE,"chr13",27962137,27971139,"-",9003,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,3,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165566","AMER2",TRUE,TRUE,TRUE,"chr13",25161684,25172288,"-",10605,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,3,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165568","AKR1E2",TRUE,TRUE,TRUE,"chr10",4786629,4848062,"+",61434,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,13,10,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165572","KBTBD6",TRUE,TRUE,TRUE,"chr13",41127569,41132746,"-",5178,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,1,TRUE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165583","SSX5",TRUE,TRUE,TRUE,"chrX",48186220,48277578,"-",91359,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,9,TRUE,5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165584","SSX3",TRUE,TRUE,TRUE,"chrX",48346428,48356707,"-",10280,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,8,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165588","OTX2",TRUE,TRUE,TRUE,"chr14",56799905,56810479,"-",10575,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,6,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165591","FAAH2",TRUE,TRUE,TRUE,"chrX",57286706,57489196,"+",202491,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,11,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165606","DRGX",TRUE,TRUE,TRUE,"chr10",49364181,49396016,"-",31836,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,7,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165609","NUDT5",TRUE,TRUE,TRUE,"chr10",12165325,12196144,"-",30820,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,11,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165617","DACT1",TRUE,TRUE,TRUE,"chr14",58633967,58648321,"+",14355,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,4,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165621","OXGR1",TRUE,TRUE,TRUE,"chr13",96985719,96994730,"-",9012,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,4,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165623","UCMA",TRUE,TRUE,TRUE,"chr10",13221767,13234334,"-",12568,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,5,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165626","BEND7",TRUE,TRUE,TRUE,"chr10",13438484,13528974,"-",90491,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,9,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165629","ATP5F1C",TRUE,TRUE,TRUE,"chr10",7788129,7807815,"+",19687,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,10,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165630","PRPF18",TRUE,TRUE,TRUE,"chr10",13586927,13630868,"+",43942,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,10,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165632","TAF3",TRUE,TRUE,TRUE,"chr10",7818504,8016627,"+",198124,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,7,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165633","VSTM4",TRUE,TRUE,TRUE,"chr10",49014245,49115509,"-",101265,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,8,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165637","VDAC2",TRUE,TRUE,TRUE,"chr10",75210154,75231448,"+",21295,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,14,11,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165643","SOHLH1",TRUE,TRUE,TRUE,"chr9",135693407,135699528,"-",6122,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,8,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165644","COMTD1",TRUE,TRUE,TRUE,"chr10",75233969,75236030,"-",2062,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,7,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165646","SLC18A2",TRUE,TRUE,TRUE,"chr10",117241093,117279430,"+",38338,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,16,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165650","PDZD8",TRUE,TRUE,TRUE,"chr10",117277274,117375467,"-",98194,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4,5,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165655","ZNF503",TRUE,TRUE,TRUE,"chr10",75397830,75401906,"-",4077,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,4,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165660","ABRAXAS2",TRUE,TRUE,TRUE,"chr10",124801785,124836670,"+",34886,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,9,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165661","QSOX2",TRUE,TRUE,TRUE,"chr9",136206333,136245841,"-",39509,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,14,TRUE,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165669","FAM204A",TRUE,TRUE,TRUE,"chr10",118297930,118342328,"-",44399,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10,9,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165671","NSD1",TRUE,TRUE,TRUE,"chr5",177133025,177300215,"+",167191,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,15,24,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165672","PRDX3",TRUE,TRUE,TRUE,"chr10",119167703,119178833,"-",11131,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,7,TRUE,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165675","ENOX2",TRUE,TRUE,TRUE,"chrX",130623369,130903317,"-",279949,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,16,TRUE,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000165678","GHITM",TRUE,TRUE,TRUE,"chr10",84139429,84153555,"+",14127,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,10,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
